opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Lunala ex Mimikyu ex,lunala-ex-a3-mimikyu-ex-b2,1,1,0,50.0,2,0.0
Mega Blaziken ex Entei ex,mega-blaziken-ex-b1-entei-ex-a4a,1,1,0,50.0,2,0.0
Magnezone Ditto,magnezone-b1a-ditto-a1,1,1,0,50.0,2,0.0
Magnezone Oricorio,magnezone-b1a-oricorio-a3,1,1,0,50.0,2,0.0
Solgaleo ex Skarmory,solgaleo-ex-a3-skarmory-a2,1,1,0,50.0,2,0.0
Mega Blaziken ex Greninja,mega-blaziken-ex-b1-greninja-a1,1,1,0,50.0,2,0.0
Mega Altaria ex Jirachi,mega-altaria-ex-jirachi-b1,1,1,0,50.0,2,0.0
Bellibolt ex Zeraora,bellibolt-ex-b2a-zeraora-a3a,11,11,0,50.0,22,0.0
Alolan Ninetales ex Crawdaunt,alolan-ninetales-ex-b2-crawdaunt-a4,2,2,0,50.0,4,0.0
Mega Charizard Y ex Entei ex,mega-charizard-y-ex-b1a-entei-ex-a4a,4,3,0,57.14,7,0.0
Hydreigon Mega Absol ex,hydreigon-mega-absol-ex-b1,19,10,2,61.29,31,0.0
Silvally,silvally-a3a,2,1,0,66.67,3,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-a2,2,1,0,66.67,3,0.0
Suicune ex Greninja ex,suicune-ex-a4a-greninja-ex-b1,6,3,0,66.67,9,0.0
Melmetal ex Melmetal,melmetal-ex-b1-melmetal-a3b,2,1,0,66.67,3,0.0
Mega Altaria ex Chingling,mega-altaria-ex-chingling-b1,7,3,0,70.0,10,0.0
Mega Venusaur ex,mega-venusaur-ex-b1a,5,2,0,71.43,7,0.0
Greninja Mega Absol ex,greninja-a1-mega-absol-ex-b1,24,9,0,72.73,33,0.0
Mega Lopunny ex Annihilape,mega-lopunny-ex-b1a-annihilape-b2a,6,2,0,75.0,8,0.0
Gholdengo ex Orthworm,gholdengo-ex-orthworm-b2a,4,1,0,80.0,5,0.0
Chandelure Gourgeist,chandelure-gourgeist-b2,1,0,0,100.0,1,0.0
Mega Gardevoir ex Mewtwo ex,mega-gardevoir-ex-b2-mewtwo-ex-a1,1,0,0,100.0,1,0.0
Mega Gardevoir ex Ceruledge,mega-gardevoir-ex-b2-ceruledge-b2a,1,0,0,100.0,1,0.0
Incineroar ex Entei ex,incineroar-ex-a3-entei-ex-a4a,1,0,0,100.0,1,0.0
Tyrantrum Rampardos,tyrantrum-b2-rampardos-a2,1,0,0,100.0,1,0.0
Mega Mawile ex,mega-mawile-ex-b2,1,0,0,100.0,1,0.0
Galarian Obstagoon Mega Absol ex,galarian-obstagoon-b2-mega-absol-ex-b1,1,0,0,100.0,1,0.0
Pawmot,pawmot-a2b,1,0,0,100.0,1,0.0
Dustox Teal Mask Ogerpon ex,dustox-b1-teal-mask-ogerpon-ex-b2,1,0,0,100.0,1,0.0
Donphan ex Lucario,donphan-ex-a4-lucario-a2,1,0,0,100.0,1,0.0
Mega Lopunny ex Lucario,mega-lopunny-ex-b1a-lucario-a2,1,0,0,100.0,1,0.0
Cofagrigus Gourgeist,cofagrigus-b1-gourgeist-b2,1,0,0,100.0,1,0.0
Bellibolt ex Tapu Koko ex,bellibolt-ex-b2a-tapu-koko-ex-a3a,1,0,0,100.0,1,0.0
Greninja Mega Kangaskhan ex,greninja-a1-mega-kangaskhan-ex-b2,1,0,0,100.0,1,0.0
Armarouge ex Indeedee ex,armarouge-ex-b2a-indeedee-ex-b1,1,0,0,100.0,1,0.0
Pikachu ex Tapu Koko ex,pikachu-ex-a2b-tapu-koko-ex-a3a,1,0,0,100.0,1,0.0
Vanilluxe Alcremie,vanilluxe-b2-alcremie-a3b,2,0,0,100.0,2,0.0
Galvantula Greninja,galvantula-a3b-greninja-a1,2,0,0,100.0,2,0.0
Hydreigon,hydreigon-b1,2,0,0,100.0,2,0.0
Gholdengo ex Gholdengo,gholdengo-ex-b2a-gholdengo-a2b,2,0,0,100.0,2,0.0
Alolan Ninetales ex Baxcalibur,alolan-ninetales-ex-b2-baxcalibur-b2a,3,0,0,100.0,3,0.0
Gholdengo ex,gholdengo-ex-b2a,1,0,0,100.0,1,0.0
Armarouge ex Ho-Oh ex,armarouge-ex-b2a-ho-oh-ex-a4,1,0,0,100.0,1,0.0
Mega Venusaur ex Chingling,mega-venusaur-ex-b1a-chingling-b1,1,0,0,100.0,1,0.0
Skeledirge Mega Blaziken ex,skeledirge-b2a-mega-blaziken-ex-b1,1,0,0,100.0,1,0.0
Mega Swampert ex Manaphy,mega-swampert-ex-b2-manaphy-a2,1,0,0,100.0,1,0.0
Chien-Pao ex Alolan Ninetales ex,chien-pao-ex-b2a-alolan-ninetales-ex-b2,1,0,0,100.0,1,0.0
Garchomp ex Rampardos,garchomp-ex-a2a-rampardos-a2,1,0,0,100.0,1,0.0
Mega Steelix ex,mega-steelix-ex-b1a,1,0,0,100.0,1,0.0
Infernape ex Moltres ex,infernape-ex-a2-moltres-ex-a1,1,0,0,100.0,1,0.0
Jellicent Mega Kangaskhan ex,jellicent-b1-mega-kangaskhan-ex-b2,1,0,0,100.0,1,0.0
