opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Mega Altaria ex Greninja,mega-altaria-ex-b1-greninja-a1,8,25,0,24.24,33,0.0
Suicune ex Greninja ex,suicune-ex-a4a-greninja-ex-b1,1,3,0,25.0,4,0.0
Greninja Mega Kangaskhan ex,greninja-a1-mega-kangaskhan-ex-b2,1,2,1,25.0,4,0.0
Greninja Mega Absol ex,greninja-a1-mega-absol-ex-b1,4,11,0,26.67,15,0.0
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,11,24,1,30.56,36,0.0
Magnezone Oricorio,magnezone-b1a-oricorio-a3,2,3,0,40.0,5,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-b1a,2,2,1,40.0,5,0.0
Gourgeist Houndstone,gourgeist-b2-houndstone-b2a,3,4,0,42.86,7,0.0
Bellibolt ex Zeraora,bellibolt-ex-b2a-zeraora-a3a,7,8,1,43.75,16,0.0
Mega Altaria ex Gourgeist,mega-altaria-ex-b1-gourgeist-b2,11,14,0,44.0,25,0.0
Mega Charizard Y ex Entei ex,mega-charizard-y-ex-b1a-entei-ex-a4a,6,7,0,46.15,13,0.0
Bellibolt ex Oricorio,bellibolt-ex-b2a-oricorio-a3,1,1,0,50.0,2,0.0
Cofagrigus Gourgeist,cofagrigus-b1-gourgeist-b2,1,1,0,50.0,2,0.0
Mimikyu ex Greninja,mimikyu-ex-b2-greninja-a1,2,2,0,50.0,4,0.0
Mega Venusaur ex,mega-venusaur-ex-b1a,1,1,0,50.0,2,0.0
Gholdengo ex Galarian Perrserker,gholdengo-ex-b2a-galarian-perrserker-b2,1,1,0,50.0,2,0.0
Hydreigon Mega Absol ex,hydreigon-mega-absol-ex-b1,14,10,1,56.0,25,0.0
Magnezone Bellibolt ex,magnezone-b1a-bellibolt-ex-b2a,13,10,0,56.52,23,0.0
Mega Lopunny ex Lucario,mega-lopunny-ex-b1a-lucario-a2,3,2,0,60.0,5,0.0
Palkia ex Baxcalibur,palkia-ex-a2-baxcalibur-b2a,2,1,0,66.67,3,0.0
Greninja Oricorio,greninja-a1-oricorio-a3,2,1,0,66.67,3,0.0
Magnezone Heliolisk,magnezone-heliolisk-b1a,2,1,0,66.67,3,0.0
Mega Altaria ex Chingling,mega-altaria-ex-chingling-b1,3,1,0,75.0,4,0.0
Meowscarada ex Meowscarada,meowscarada-ex-b2a-meowscarada-a2b,8,1,0,88.89,9,0.0
Bellibolt ex Tapu Koko ex,bellibolt-ex-b2a-tapu-koko-ex-a3a,2,0,0,100.0,2,0.0
Skeledirge Mega Blaziken ex,skeledirge-b2a-mega-blaziken-ex-b1,2,0,0,100.0,2,0.0
Giratina ex Darkrai ex,giratina-ex-a2b-darkrai-ex-a2,2,0,0,100.0,2,0.0
Gholdengo ex Dialga ex,gholdengo-ex-b2a-dialga-ex-a2,2,0,0,100.0,2,0.0
Entei ex Skeledirge,entei-ex-a4a-skeledirge-b2a,2,0,0,100.0,2,0.0
Decidueye ex Decidueye,decidueye-ex-a3-decidueye-a3a,3,0,0,100.0,3,0.0
Mega Lopunny ex Annihilape,mega-lopunny-ex-b1a-annihilape-b2a,2,0,0,100.0,2,0.0
Mega Steelix ex Indeedee ex,mega-steelix-ex-b1a-indeedee-ex-b1,1,0,0,100.0,1,0.0
Crobat Mega Absol ex,crobat-a2a-mega-absol-ex-b1,1,0,0,100.0,1,0.0
Galvantula Greninja,galvantula-a3b-greninja-a1,1,0,0,100.0,1,0.0
Umbreon ex Greninja,umbreon-ex-a4-greninja-a1,1,0,0,100.0,1,0.0
Leafeon ex Teal Mask Ogerpon ex,leafeon-ex-a2a-teal-mask-ogerpon-ex-b2,1,0,0,100.0,1,0.0
Arceus ex Crobat,arceus-ex-crobat-a2a,1,0,0,100.0,1,0.0
Pawmot Oricorio,pawmot-b2a-oricorio-a3,1,0,0,100.0,1,0.0
Silvally Oricorio,silvally-a3a-oricorio-a3,1,0,0,100.0,1,0.0
Hitmonchan ex Rampardos,hitmonchan-ex-b1-rampardos-a2,1,0,0,100.0,1,0.0
Tyrantrum Rampardos,tyrantrum-b2-rampardos-a2,1,0,0,100.0,1,0.0
Arceus ex Pichu,arceus-ex-a2a-pichu-a4,1,0,0,100.0,1,0.0
Solgaleo ex Entei ex,solgaleo-ex-a3-entei-ex-a4a,1,0,0,100.0,1,0.0
Alolan Ninetales ex Crawdaunt,alolan-ninetales-ex-b2-crawdaunt-a4,1,0,0,100.0,1,0.0
Tapu Koko ex Bellibolt ex,tapu-koko-ex-a3a-bellibolt-ex-b2a,1,0,0,100.0,1,0.0
Melmetal ex Indeedee ex,melmetal-ex-indeedee-ex-b1,1,0,0,100.0,1,0.0
Suicune ex Greninja,suicune-ex-a4a-greninja-a1,1,0,0,100.0,1,0.0
Suicune ex Chien-Pao ex,suicune-ex-a4a-chien-pao-ex-b2a,1,0,0,100.0,1,0.0
Skarmory ex,skarmory-ex-a4,1,0,0,100.0,1,0.0
Meowscarada ex Decidueye ex,meowscarada-ex-b2a-decidueye-ex-a3,1,0,0,100.0,1,0.0
Baxcalibur Suicune ex,baxcalibur-b2a-suicune-ex-a4a,1,0,0,100.0,1,0.0
Baxcalibur Mega Swampert ex,baxcalibur-b2a-mega-swampert-ex-b2,1,0,0,100.0,1,0.0
Bellibolt ex Pichu,bellibolt-ex-b2a-pichu-a4,1,0,0,100.0,1,0.0
Mega Kangaskhan ex Arceus ex,mega-kangaskhan-ex-b2-arceus-ex-a2a,1,0,0,100.0,1,0.0
Gholdengo ex Orthworm,gholdengo-ex-orthworm-b2a,3,0,0,100.0,3,0.0
Gholdengo ex Gholdengo,gholdengo-ex-b2a-gholdengo-a2b,2,0,0,100.0,2,0.0
Melmetal ex,melmetal-ex-b1,1,0,0,100.0,1,0.0
Mega Steelix ex Skarmory,mega-steelix-ex-b1a-skarmory-a2,1,0,0,100.0,1,0.0
Mega Altaria ex Jirachi,mega-altaria-ex-jirachi-b1,1,0,0,100.0,1,0.0
Oricorio,oricorio-a3,1,0,0,100.0,1,0.0
