opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Magnezone Skarmory,magnezone-b1a-skarmory-a2,0,1,0,0.0,1,0.0
Alolan Ninetales ex Silvally,alolan-ninetales-ex-b2-silvally-a3a,0,1,0,0.0,1,0.0
Meowscarada ex,meowscarada-ex-b2a,0,1,0,0.0,1,0.0
Alolan Exeggutor,alolan-exeggutor-a3,0,1,0,0.0,1,0.0
Armarouge ex Turtonator,armarouge-ex-b2a-turtonator-b1,0,1,0,0.0,1,0.0
Mega Blaziken ex Blaziken,mega-blaziken-ex-blaziken-b1,0,1,0,0.0,1,0.0
Magnezone Mega Kangaskhan ex,magnezone-b1a-mega-kangaskhan-ex-b2,0,1,0,0.0,1,0.0
Hydreigon Nihilego,hydreigon-b1-nihilego-a3a,0,1,0,0.0,1,0.0
Galarian Cursola Giratina ex,galarian-cursola-a4a-giratina-ex-a2b,0,2,0,0.0,2,0.0
Chien-Pao ex Alolan Ninetales ex,chien-pao-ex-b2a-alolan-ninetales-ex-b2,0,1,0,0.0,1,0.0
Silvally Rampardos,silvally-a3a-rampardos-a2,0,1,0,0.0,1,0.0
Zoroark Galarian Obstagoon,zoroark-a4a-galarian-obstagoon-b2,0,1,0,0.0,1,0.0
Arceus ex Pichu,arceus-ex-a2a-pichu-a4,0,1,0,0.0,1,0.0
Jolteon ex Magnezone,jolteon-ex-b1-magnezone-a2,0,1,0,0.0,1,0.0
Skeledirge Lugia ex,skeledirge-b2a-lugia-ex-a4,0,1,0,0.0,1,0.0
Stoutland Rampardos,stoutland-a3a-rampardos-a2,0,1,0,0.0,1,0.0
Mega Venusaur ex Arboliva,mega-venusaur-ex-b1a-arboliva-b2a,0,2,0,0.0,2,0.0
Mega Altaria ex Chandelure,mega-altaria-ex-b1-chandelure-b2,0,2,0,0.0,2,0.0
Greninja Mega Kangaskhan ex,greninja-a1-mega-kangaskhan-ex-b2,0,2,0,0.0,2,0.0
Magnezone Bellibolt ex,magnezone-a2-bellibolt-ex-b2a,1,3,0,25.0,4,0.0
Guzzlord ex Indeedee ex,guzzlord-ex-a3a-indeedee-ex-b1,5,12,1,27.78,18,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-b1a,4,9,1,28.57,14,0.0
Galvantula Greninja,galvantula-a3b-greninja-a1,7,12,3,31.82,22,0.0
Mega Mawile ex,mega-mawile-ex-b2,1,2,0,33.33,3,0.0
Magnezone Ditto,magnezone-b1a-ditto-a1,1,2,0,33.33,3,0.0
Gyarados Chien-Pao ex,gyarados-a4-chien-pao-ex-b2a,1,2,0,33.33,3,0.0
Alolan Ninetales ex Greninja,alolan-ninetales-ex-b2-greninja-a1,1,2,0,33.33,3,0.0
Mega Venusaur ex Pichu,mega-venusaur-ex-b1a-pichu-a4,1,1,1,33.33,3,0.0
Mega Altaria ex Banette,mega-altaria-ex-b1-banette-a3,1,2,0,33.33,3,0.0
Mega Gardevoir ex Meloetta,mega-gardevoir-ex-meloetta-b2,9,16,1,34.62,26,0.0
Mega Altaria ex Jirachi,mega-altaria-ex-jirachi-b1,3,5,0,37.5,8,0.0
Magnezone Galvantula,magnezone-b1a-galvantula-a3b,2,3,0,40.0,5,0.0
Mega Altaria ex Altaria,mega-altaria-ex-b1-altaria-a4a,11,13,2,42.31,26,0.0
Mimikyu ex Greninja,mimikyu-ex-b2-greninja-a1,8,10,0,44.44,18,0.0
Suicune ex Greninja ex,suicune-ex-a4a-greninja-ex-b1,10,11,1,45.45,22,0.0
Crobat ex Mega Absol ex,crobat-ex-a4-mega-absol-ex-b1,6,7,0,46.15,13,0.0
Mega Lopunny ex Lucario,mega-lopunny-ex-b1a-lucario-a2,6,4,3,46.15,13,0.0
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,219,238,11,46.79,468,0.0
Giratina ex Darkrai ex,giratina-ex-a2b-darkrai-ex-a2,11,8,4,47.83,23,0.0
Hydreigon Mega Absol ex,hydreigon-mega-absol-ex-b1,91,90,7,48.4,188,0.0
Mega Altaria ex Gourgeist,mega-altaria-ex-b1-gourgeist-b2,193,193,12,48.49,398,0.0
Gholdengo ex Orthworm,gholdengo-ex-orthworm-b2a,5,5,0,50.0,10,0.0
Gholdengo ex Galarian Perrserker,gholdengo-ex-b2a-galarian-perrserker-b2,2,2,0,50.0,4,0.0
Mega Venusaur ex Chingling,mega-venusaur-ex-b1a-chingling-b1,3,3,0,50.0,6,0.0
Entei ex Skeledirge,entei-ex-a4a-skeledirge-b2a,1,1,0,50.0,2,0.0
Lunala ex Mimikyu ex,lunala-ex-a3-mimikyu-ex-b2,1,1,0,50.0,2,0.0
Mega Blaziken ex Skeledirge,mega-blaziken-ex-b1-skeledirge-b2a,1,1,0,50.0,2,0.0
Mega Steelix ex Galarian Perrserker,mega-steelix-ex-b1a-galarian-perrserker-b2,1,1,0,50.0,2,0.0
Baxcalibur Aurorus,baxcalibur-b2a-aurorus-b2,1,1,0,50.0,2,0.0
Pawmot Oricorio,pawmot-b2a-oricorio-a3,1,1,0,50.0,2,0.0
Mega Steelix ex Skarmory,mega-steelix-ex-b1a-skarmory-a2,2,2,0,50.0,4,0.0
Mega Gardevoir ex Gardevoir,mega-gardevoir-ex-b2-gardevoir-a1,1,1,0,50.0,2,0.0
Skeledirge Typhlosion,skeledirge-b2a-typhlosion-a4,1,1,0,50.0,2,0.0
Meowscarada ex Dustox,meowscarada-ex-b2a-dustox-b1,1,1,0,50.0,2,0.0
Chandelure Gourgeist,chandelure-gourgeist-b2,1,1,0,50.0,2,0.0
Gengar ex Mega Gardevoir ex,gengar-ex-a1-mega-gardevoir-ex-b2,1,1,0,50.0,2,0.0
Mega Steelix ex Orthworm,mega-steelix-ex-b1a-orthworm-b2a,1,1,0,50.0,2,0.0
Jolteon ex Eevee ex,jolteon-ex-b1-eevee-ex-a3b,1,1,0,50.0,2,0.0
Baxcalibur Suicune ex,baxcalibur-b2a-suicune-ex-a4a,1,1,0,50.0,2,0.0
Gholdengo ex Indeedee ex,gholdengo-ex-b2a-indeedee-ex-b1,1,1,0,50.0,2,0.0
Leafeon ex Mega Pinsir ex,leafeon-ex-a2a-mega-pinsir-ex-b1,2,2,0,50.0,4,0.0
Jolteon ex Greninja,jolteon-ex-b1-greninja-a1,1,1,0,50.0,2,0.0
Hydreigon Silvally,hydreigon-b1-silvally-a3a,1,1,0,50.0,2,0.0
Umbreon ex Greninja,umbreon-ex-a4-greninja-a1,1,1,0,50.0,2,0.0
Lycanroc,lycanroc-a3,1,1,0,50.0,2,0.0
Alolan Ninetales ex Araquanid,alolan-ninetales-ex-b2-araquanid-a3,1,1,0,50.0,2,0.0
Mega Gardevoir ex Mimikyu ex,mega-gardevoir-ex-mimikyu-ex-b2,1,1,0,50.0,2,0.0
Mega Altaria ex Furfrou,mega-altaria-ex-b1-furfrou-b1a,1,1,0,50.0,2,0.0
Gourgeist Meloetta,gourgeist-meloetta-b2,1,1,0,50.0,2,0.0
Magnezone Heliolisk,magnezone-heliolisk-b1a,2,2,0,50.0,4,0.0
Magnezone Silvally,magnezone-b1a-silvally-a3a,3,2,1,50.0,6,0.0
Mega Lopunny ex Elekid,mega-lopunny-ex-b1a-elekid-a4,2,2,0,50.0,4,0.0
Mega Altaria ex Greninja,mega-altaria-ex-b1-greninja-a1,212,202,9,50.12,423,0.0
Mega Altaria ex Chingling,mega-altaria-ex-chingling-b1,22,19,2,51.16,43,0.0
Mega Steelix ex Indeedee ex,mega-steelix-ex-b1a-indeedee-ex-b1,16,14,1,51.61,31,0.0
Greninja Mega Absol ex,greninja-a1-mega-absol-ex-b1,177,144,14,52.84,335,0.0
Melmetal ex Melmetal,melmetal-ex-b1-melmetal-a3b,14,11,1,53.85,26,0.0
Mega Blaziken ex Heatmor,mega-blaziken-ex-heatmor-b1,12,10,0,54.55,22,0.0
Gourgeist Houndstone,gourgeist-b2-houndstone-b2a,34,25,3,54.84,62,0.0
Mega Altaria ex Altaria,mega-altaria-ex-altaria-b1,4,2,1,57.14,7,0.0
Jolteon ex Jolteon,jolteon-ex-b1-jolteon-a3b,12,9,0,57.14,21,0.0
Rampardos Lucario,rampardos-lucario-a2,4,3,0,57.14,7,0.0
Gholdengo ex Dialga ex,gholdengo-ex-b2a-dialga-ex-a2,8,6,0,57.14,14,0.0
Bellibolt ex Zeraora,bellibolt-ex-b2a-zeraora-a3a,92,63,4,57.86,159,0.0
Magnezone Oricorio,magnezone-b1a-oricorio-a3,7,5,0,58.33,12,0.0
Meowscarada ex Meowscarada,meowscarada-ex-b2a-meowscarada-a2b,14,10,0,58.33,24,0.0
Magnezone Bellibolt ex,magnezone-b1a-bellibolt-ex-b2a,218,135,15,59.24,368,0.0
Greninja Oricorio,greninja-a1-oricorio-a3,18,12,0,60.0,30,0.0
Mega Blaziken ex,mega-blaziken-ex-b1,9,6,0,60.0,15,0.0
Chandelure Meowth,chandelure-meowth-b2,3,2,0,60.0,5,0.0
Mega Charizard Y ex Entei ex,mega-charizard-y-ex-b1a-entei-ex-a4a,29,16,3,60.42,48,0.0
Mega Altaria ex Indeedee ex,mega-altaria-ex-indeedee-ex-b1,7,4,0,63.64,11,0.0
Mega Absol ex Darkrai ex,mega-absol-ex-b1-darkrai-ex-a2,7,2,2,63.64,11,0.0
Mega Altaria ex,mega-altaria-ex-b1,30,17,0,63.83,47,0.0
Mega Blaziken ex Entei ex,mega-blaziken-ex-b1-entei-ex-a4a,6,3,0,66.67,9,0.0
Chien-Pao ex Baxcalibur,chien-pao-ex-baxcalibur-b2a,2,1,0,66.67,3,0.0
Silvally,silvally-a3a,2,1,0,66.67,3,0.0
Leafeon ex Teal Mask Ogerpon ex,leafeon-ex-a2a-teal-mask-ogerpon-ex-b2,10,5,0,66.67,15,0.0
Skarmory ex,skarmory-ex-a4,2,1,0,66.67,3,0.0
Vanilluxe Slurpuff,vanilluxe-b2-slurpuff-a3b,2,1,0,66.67,3,0.0
Crobat Mega Absol ex,crobat-a2a-mega-absol-ex-b1,2,1,0,66.67,3,0.0
Skarmory ex Magnezone,skarmory-ex-a4-magnezone-b1a,2,1,0,66.67,3,0.0
Buzzwole ex Celesteela,buzzwole-ex-celesteela-a3a,2,1,0,66.67,3,0.0
Jolteon ex Bellibolt ex,jolteon-ex-b1-bellibolt-ex-b2a,2,1,0,66.67,3,0.0
Galarian Obstagoon Darkrai ex,galarian-obstagoon-b2-darkrai-ex-a2,4,1,1,66.67,6,0.0
Skeledirge Mega Blaziken ex,skeledirge-b2a-mega-blaziken-ex-b1,2,0,1,66.67,3,0.0
Mega Kangaskhan ex Darkrai ex,mega-kangaskhan-ex-b2-darkrai-ex-a2,6,3,0,66.67,9,0.0
Alolan Ninetales ex Baxcalibur,alolan-ninetales-ex-b2-baxcalibur-b2a,39,15,1,70.91,55,0.0
Donphan ex Lucario,donphan-ex-a4-lucario-a2,3,1,0,75.0,4,0.0
Solgaleo ex Skarmory,solgaleo-ex-a3-skarmory-a2,3,1,0,75.0,4,0.0
Mega Gardevoir ex Mewtwo ex,mega-gardevoir-ex-b2-mewtwo-ex-a1,3,1,0,75.0,4,0.0
Bellibolt ex Oricorio,bellibolt-ex-b2a-oricorio-a3,3,1,0,75.0,4,0.0
Mega Lopunny ex Annihilape,mega-lopunny-ex-b1a-annihilape-b2a,23,6,1,76.67,30,0.0
Alolan Ninetales ex Crawdaunt,alolan-ninetales-ex-b2-crawdaunt-a4,7,2,0,77.78,9,0.0
Mega Lopunny ex Tyrogue,mega-lopunny-ex-b1a-tyrogue-a4,4,0,1,80.0,5,0.0
Jolteon ex Zeraora,jolteon-ex-b1-zeraora-a3a,4,1,0,80.0,5,0.0
Gholdengo ex Probopass,gholdengo-ex-b2a-probopass-b1a,5,1,0,83.33,6,0.0
Mega Venusaur ex,mega-venusaur-ex-b1a,7,1,0,87.5,8,0.0
Indeedee ex Oricorio,indeedee-ex-b1-oricorio-a3,2,0,0,100.0,2,0.0
Vanilluxe Alcremie,vanilluxe-b2-alcremie-a3b,2,0,0,100.0,2,0.0
Gyarados Mega Kangaskhan ex,gyarados-a4-mega-kangaskhan-ex-b2,2,0,0,100.0,2,0.0
Incineroar ex Skeledirge,incineroar-ex-a3-skeledirge-b2a,2,0,0,100.0,2,0.0
Magnezone Darkrai ex,magnezone-b1a-darkrai-ex-a2,2,0,0,100.0,2,0.0
Tinkaton ex Pichu,tinkaton-ex-a2b-pichu-a4,2,0,0,100.0,2,0.0
Meowscarada ex Decidueye ex,meowscarada-ex-b2a-decidueye-ex-a3,2,0,0,100.0,2,0.0
Meowscarada ex Teal Mask Ogerpon ex,meowscarada-ex-b2a-teal-mask-ogerpon-ex-b2,2,0,0,100.0,2,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-a2,2,0,0,100.0,2,0.0
Pawmot Zeraora,pawmot-b2a-zeraora-a3a,3,0,0,100.0,3,0.0
Gholdengo ex Skarmory,gholdengo-ex-b2a-skarmory-a2,3,0,0,100.0,3,0.0
Naganadel Guzzlord ex,naganadel-guzzlord-ex-a3a,3,0,0,100.0,3,0.0
Charizard ex Entei ex,charizard-ex-a1-entei-ex-a4a,3,0,0,100.0,3,0.0
Oricorio,oricorio-a3,3,0,0,100.0,3,0.0
Flareon ex Skeledirge,flareon-ex-a3b-skeledirge-b2a,3,0,0,100.0,3,0.0
Palkia ex Baxcalibur,palkia-ex-a2-baxcalibur-b2a,2,0,0,100.0,2,0.0
Snorlax ex Indeedee ex,snorlax-ex-a3b-indeedee-ex-b1,2,0,0,100.0,2,0.0
Gholdengo ex Gholdengo,gholdengo-ex-b2a-gholdengo-a2b,2,0,0,100.0,2,0.0
Giratina ex Mimikyu ex,giratina-ex-a2b-mimikyu-ex-b2,2,0,0,100.0,2,0.0
Jumpluff ex Pachirisu ex,jumpluff-ex-a4a-pachirisu-ex-a2,2,0,0,100.0,2,0.0
Annihilape Rampardos,annihilape-b2a-rampardos-a2,6,0,0,100.0,6,0.0
Blacephalon ex Skeledirge,blacephalon-ex-b2-skeledirge-b2a,4,0,0,100.0,4,0.0
Decidueye ex Decidueye,decidueye-ex-a3-decidueye-a3a,7,0,0,100.0,7,0.0
Guzzlord ex,guzzlord-ex-a3a,2,0,0,100.0,2,0.0
Hydreigon Darkrai ex,hydreigon-b1-darkrai-ex-a2,2,0,0,100.0,2,0.0
Magnezone Oricorio,magnezone-a2-oricorio-a3,2,0,0,100.0,2,0.0
Magnezone Mega Absol ex,magnezone-b1a-mega-absol-ex-b1,2,0,0,100.0,2,0.0
Crobat ex Darkrai ex,crobat-ex-a4-darkrai-ex-a2,2,0,0,100.0,2,0.0
Mega Medicham ex Pichu,mega-medicham-ex-p-b-pichu-a4,2,0,0,100.0,2,0.0
Baxcalibur Palkia ex,baxcalibur-b2a-palkia-ex-a2,2,0,0,100.0,2,0.0
Meowscarada ex Ariados,meowscarada-ex-b2a-ariados-b1a,2,0,0,100.0,2,0.0
Arceus ex Crobat,arceus-ex-crobat-a2a,2,0,0,100.0,2,0.0
Galarian Obstagoon Mega Absol ex,galarian-obstagoon-b2-mega-absol-ex-b1,2,0,0,100.0,2,0.0
Garchomp ex Sylveon ex,garchomp-ex-a2a-sylveon-ex-a3b,1,0,0,100.0,1,0.0
Flareon ex Magby,flareon-ex-a3b-magby-a4,1,0,0,100.0,1,0.0
Pawmot Pichu,pawmot-b2a-pichu-a4,1,0,0,100.0,1,0.0
Raikou ex Pawmot,raikou-ex-a4a-pawmot-a2b,1,0,0,100.0,1,0.0
Serperior Mega Pinsir ex,serperior-a1a-mega-pinsir-ex-b1,1,0,0,100.0,1,0.0
Mega Gyarados ex Baxcalibur,mega-gyarados-ex-b1-baxcalibur-b2a,1,0,0,100.0,1,0.0
Mega Absol ex Galarian Obstagoon,mega-absol-ex-b1-galarian-obstagoon-b2,1,0,0,100.0,1,0.0
Bellibolt ex Tapu Koko ex,bellibolt-ex-b2a-tapu-koko-ex-a3a,1,0,0,100.0,1,0.0
Suicune ex Aurorus,suicune-ex-a4a-aurorus-b2,1,0,0,100.0,1,0.0
Skeledirge Blacephalon ex,skeledirge-b2a-blacephalon-ex-b2,1,0,0,100.0,1,0.0
Armarouge ex Skeledirge,armarouge-ex-skeledirge-b2a,1,0,0,100.0,1,0.0
Annihilape Lucario,annihilape-b2a-lucario-a2,1,0,0,100.0,1,0.0
Mega Absol ex Arboliva,mega-absol-ex-b1-arboliva-b2a,1,0,0,100.0,1,0.0
Mega Altaria ex Galarian Cursola,mega-altaria-ex-b1-galarian-cursola-a4a,1,0,0,100.0,1,0.0
Jumpluff ex Meowth,jumpluff-ex-a4a-meowth-b2,1,0,0,100.0,1,0.0
Hydreigon Guzzlord ex,hydreigon-b1-guzzlord-ex-a3a,1,0,0,100.0,1,0.0
Blacephalon ex,blacephalon-ex-b2,1,0,0,100.0,1,0.0
Tyrantrum Meowth,tyrantrum-meowth-b2,1,0,0,100.0,1,0.0
Maushold,maushold-b2,1,0,0,100.0,1,0.0
Greninja ex Suicune ex,greninja-ex-b1-suicune-ex-a4a,1,0,0,100.0,1,0.0
Pawmot Bellibolt ex,pawmot-a2b-bellibolt-ex-b2a,1,0,0,100.0,1,0.0
Armarouge ex,armarouge-ex-b2a,1,0,0,100.0,1,0.0
Alolan Ninetales ex Greninja ex,alolan-ninetales-ex-b2-greninja-ex-b1,1,0,0,100.0,1,0.0
Rampardos Ditto,rampardos-a2-ditto-b1a,1,0,0,100.0,1,0.0
Armarouge ex Typhlosion,armarouge-ex-b2a-typhlosion-a4,1,0,0,100.0,1,0.0
Mega Gyarados ex Mega Kangaskhan ex,mega-gyarados-ex-b1-mega-kangaskhan-ex-b2,1,0,0,100.0,1,0.0
Mega Altaria ex Xatu,mega-altaria-ex-b1-xatu-a4,1,0,0,100.0,1,0.0
Donphan ex Donphan,donphan-ex-a4-donphan-a4a,1,0,0,100.0,1,0.0
Skarmory ex Skarmory,skarmory-ex-a4-skarmory-a2,1,0,0,100.0,1,0.0
Silvally Zeraora,silvally-zeraora-a3a,1,0,0,100.0,1,0.0
Mega Lopunny ex Hitmonchan,mega-lopunny-ex-b1a-hitmonchan-a1,1,0,0,100.0,1,0.0
Bellibolt ex Alolan Raichu,bellibolt-ex-b2a-alolan-raichu-b2,1,0,0,100.0,1,0.0
Alolan Ninetales ex Swellow,alolan-ninetales-ex-swellow-b2,1,0,0,100.0,1,0.0
Bellibolt ex,bellibolt-ex-b2a,1,0,0,100.0,1,0.0
Arboliva Mega Gardevoir ex,arboliva-b2a-mega-gardevoir-ex-b2,1,0,0,100.0,1,0.0
Articuno ex Baxcalibur,articuno-ex-a1-baxcalibur-b2a,1,0,0,100.0,1,0.0
Mega Gardevoir ex Indeedee ex,mega-gardevoir-ex-b2-indeedee-ex-b1,1,0,0,100.0,1,0.0
Tyrantrum Rampardos,tyrantrum-b2-rampardos-a2,1,0,0,100.0,1,0.0
Quaquaval Meowth,quaquaval-b2a-meowth-b2,1,0,0,100.0,1,0.0
Solgaleo ex Mega Steelix ex,solgaleo-ex-a3-mega-steelix-ex-b1a,1,0,0,100.0,1,0.0
Melmetal ex Galarian Perrserker,melmetal-ex-b1-galarian-perrserker-b2,1,0,0,100.0,1,0.0
Serperior Teal Mask Ogerpon ex,serperior-a1a-teal-mask-ogerpon-ex-b2,1,0,0,100.0,1,0.0
Mega Absol ex Absol,mega-absol-ex-b1-absol-a4,1,0,0,100.0,1,0.0
Charizard ex,charizard-ex-a1,1,0,0,100.0,1,0.0
Leafeon ex Rillaboom,leafeon-ex-a2a-rillaboom-b1,1,0,0,100.0,1,0.0
Magnezone Alolan Raichu,magnezone-b1a-alolan-raichu-b2,1,0,0,100.0,1,0.0
Pawmot Plusle,pawmot-b2a-plusle-b2,1,0,0,100.0,1,0.0
Mega Blastoise ex Baxcalibur,mega-blastoise-ex-b1a-baxcalibur-b2a,1,0,0,100.0,1,0.0
Silvally Tyrantrum,silvally-a3a-tyrantrum-b2,1,0,0,100.0,1,0.0
Mega Charizard Y ex Moltres ex,mega-charizard-y-ex-b1a-moltres-ex-a1,1,0,0,100.0,1,0.0
Charizard ex,charizard-ex-a2b,1,0,0,100.0,1,0.0
Skeledirge Oricorio,skeledirge-b2a-oricorio-b2,1,0,0,100.0,1,0.0
Jolteon ex Leafeon ex,jolteon-ex-b1-leafeon-ex-a2a,1,0,0,100.0,1,0.0
Garchomp ex Garchomp,garchomp-ex-a2a-garchomp-a2,1,0,0,100.0,1,0.0
Ho-Oh ex Dragonite,ho-oh-ex-a4-dragonite-a1,1,0,0,100.0,1,0.0
Tauros ex Rampardos,tauros-ex-b1-rampardos-a2,1,0,0,100.0,1,0.0
Suicune ex Mega Swampert ex,suicune-ex-a4a-mega-swampert-ex-b2,1,0,0,100.0,1,0.0
Alolan Ninetales ex Cryogonal,alolan-ninetales-ex-cryogonal-b2,1,0,0,100.0,1,0.0
Magnezone Banette,magnezone-b1a-banette-a3,1,0,0,100.0,1,0.0
Jolteon ex Magnezone,jolteon-ex-b1-magnezone-b1a,1,0,0,100.0,1,0.0
Leafeon ex Celebi ex,leafeon-ex-a2a-celebi-ex-a1a,1,0,0,100.0,1,0.0
