opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Mega Altaria ex,mega-altaria-ex-b1,2,1,0,66.67,3,0.0
Leafeon ex Teal Mask Ogerpon ex,leafeon-ex-a2a-teal-mask-ogerpon-ex-b2,1,0,0,100.0,1,0.0
Magnezone Mega Absol ex,magnezone-b1a-mega-absol-ex-b1,1,0,0,100.0,1,0.0
Mega Lopunny ex Hitmonchan ex,mega-lopunny-ex-b1a-hitmonchan-ex-b1,1,0,0,100.0,1,0.0
Bellibolt ex Pichu,bellibolt-ex-b2a-pichu-a4,1,0,0,100.0,1,0.0
Armarouge ex Charmeleon,armarouge-ex-b2a-charmeleon-b1a,1,0,0,100.0,1,0.0
Alolan Ninetales ex Crawdaunt,alolan-ninetales-ex-b2-crawdaunt-a4,2,0,0,100.0,2,0.0
Mega Blaziken ex Heatmor,mega-blaziken-ex-heatmor-b1,2,0,0,100.0,2,0.0
Decidueye ex Decidueye,decidueye-ex-a3-decidueye-a3a,2,0,0,100.0,2,0.0
Mega Lopunny ex Lucario,mega-lopunny-ex-b1a-lucario-a2,2,0,0,100.0,2,0.0
Mega Kangaskhan ex Darkrai ex,mega-kangaskhan-ex-b2-darkrai-ex-a2,2,0,0,100.0,2,0.0
Jolteon ex Jolteon,jolteon-ex-b1-jolteon-a3b,1,0,0,100.0,1,0.0
Jumpluff ex Meowth,jumpluff-ex-a4a-meowth-b2,1,0,0,100.0,1,0.0
Blacephalon ex Skeledirge,blacephalon-ex-b2-skeledirge-b2a,1,0,0,100.0,1,0.0
Bellibolt ex Jolteon ex,bellibolt-ex-b2a-jolteon-ex-b1,1,0,0,100.0,1,0.0
Arceus ex Mega Kangaskhan ex,arceus-ex-a2a-mega-kangaskhan-ex-b2,1,0,0,100.0,1,0.0
Mega Absol ex Darkrai ex,mega-absol-ex-b1-darkrai-ex-a2,1,0,0,100.0,1,0.0
Mega Lopunny ex Rampardos,mega-lopunny-ex-b1a-rampardos-a2,1,0,0,100.0,1,0.0
Chandelure Meowth,chandelure-meowth-b2,1,0,0,100.0,1,0.0
Armarouge ex Magby,armarouge-ex-b2a-magby-a4,1,0,0,100.0,1,0.0
Chien-Pao ex Starmie ex,chien-pao-ex-b2a-starmie-ex-a1,1,0,0,100.0,1,0.0
Alolan Ninetales ex Baxcalibur,alolan-ninetales-ex-b2-baxcalibur-b2a,1,0,0,100.0,1,0.0
Eevee ex Palkia ex,eevee-ex-a3b-palkia-ex-a2,1,0,0,100.0,1,0.0
Mega Gardevoir ex Mewtwo ex,mega-gardevoir-ex-b2-mewtwo-ex-a1,1,0,0,100.0,1,0.0
Gholdengo ex Galarian Perrserker,gholdengo-ex-b2a-galarian-perrserker-b2,1,0,0,100.0,1,0.0
Melmetal ex,melmetal-ex-b1,1,0,0,100.0,1,0.0
Gholdengo ex Probopass,gholdengo-ex-b2a-probopass-b1a,1,0,0,100.0,1,0.0
Gengar ex Mega Gardevoir ex,gengar-ex-a1-mega-gardevoir-ex-b2,1,0,0,100.0,1,0.0
Galarian Obstagoon Mega Absol ex,galarian-obstagoon-b2-mega-absol-ex-b1,1,0,0,100.0,1,0.0
