opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Suicune ex Greninja,suicune-ex-a4a-greninja-a1,1,0,0,100.0,1,0.0
Vanilluxe Alcremie,vanilluxe-b2-alcremie-a3b,1,0,0,100.0,1,0.0
Mega Steelix ex Indeedee ex,mega-steelix-ex-b1a-indeedee-ex-b1,1,0,0,100.0,1,0.0
Mega Steelix ex Skarmory,mega-steelix-ex-b1a-skarmory-a2,1,0,0,100.0,1,0.0
Chandelure Gourgeist,chandelure-gourgeist-b2,1,0,0,100.0,1,0.0
Silvally,silvally-a3a,1,0,0,100.0,1,0.0
Chandelure Persian,chandelure-b2-persian-a1,1,0,0,100.0,1,0.0
Dragonite ex Dragonite,dragonite-ex-a3b-dragonite-a1,1,0,0,100.0,1,0.0
Greninja Oricorio,greninja-a1-oricorio-a3,1,0,0,100.0,1,0.0
Mega Altaria ex Gengar,mega-altaria-ex-b1-gengar-a2a,1,0,0,100.0,1,0.0
Crobat ex Nihilego,crobat-ex-a4-nihilego-a3a,1,0,0,100.0,1,0.0
Chandelure Meowth,chandelure-meowth-b2,1,0,0,100.0,1,0.0
