opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Armarouge ex Moltres ex,armarouge-ex-b2a-moltres-ex-a1,1,0,0,100.0,1,0.0
Mega Venusaur ex Arboliva,mega-venusaur-ex-b1a-arboliva-b2a,1,0,0,100.0,1,0.0
Leafeon ex Flareon ex,leafeon-ex-a2a-flareon-ex-a3b,1,0,0,100.0,1,0.0
Donphan ex Rampardos,donphan-ex-a4-rampardos-a2,1,0,0,100.0,1,0.0
Flareon ex Skeledirge,flareon-ex-a3b-skeledirge-b2a,1,0,0,100.0,1,0.0
Baxcalibur Suicune ex,baxcalibur-b2a-suicune-ex-a4a,1,0,0,100.0,1,0.0
Suicune ex Greninja ex,suicune-ex-a4a-greninja-ex-b1,1,0,0,100.0,1,0.0
Skeledirge Blacephalon ex,skeledirge-b2a-blacephalon-ex-b2,1,0,0,100.0,1,0.0
Pachirisu ex Zeraora,pachirisu-ex-a2-zeraora-a3a,1,0,0,100.0,1,0.0
Gholdengo ex,gholdengo-ex-b2a,1,0,0,100.0,1,0.0
Oricorio,oricorio-a3,1,0,0,100.0,1,0.0
Skeledirge Oricorio,skeledirge-b2a-oricorio-b2,1,0,0,100.0,1,0.0
Crobat ex Darkrai ex,crobat-ex-a4-darkrai-ex-a2,1,0,0,100.0,1,0.0
Mega Gardevoir ex Dusknoir,mega-gardevoir-ex-b2-dusknoir-a2,1,0,0,100.0,1,0.0
Galarian Obstagoon Greninja,galarian-obstagoon-b2-greninja-a1,1,0,0,100.0,1,0.0
Mega Blaziken ex Skeledirge,mega-blaziken-ex-b1-skeledirge-b2a,1,0,0,100.0,1,0.0
Mega Altaria ex Altaria,mega-altaria-ex-altaria-b1,1,0,0,100.0,1,0.0
Cofagrigus Gourgeist,cofagrigus-b1-gourgeist-b2,1,0,0,100.0,1,0.0
Garchomp ex Rampardos,garchomp-ex-a2a-rampardos-a2,1,0,0,100.0,1,0.0
Umbreon Mega Absol ex,umbreon-a3b-mega-absol-ex-b1,1,0,0,100.0,1,0.0
Mega Blaziken ex Magby,mega-blaziken-ex-b1-magby-a4,1,0,0,100.0,1,0.0
Mega Altaria ex Banette,mega-altaria-ex-b1-banette-a3,1,0,0,100.0,1,0.0
Mega Lopunny ex Mienshao,mega-lopunny-ex-mienshao-b1a,1,0,0,100.0,1,0.0
Jolteon ex Bellibolt ex,jolteon-ex-b1-bellibolt-ex-b2a,1,0,0,100.0,1,0.0
Mega Lopunny ex Greninja,mega-lopunny-ex-b1a-greninja-a1,1,0,0,100.0,1,0.0
Skarmory ex Indeedee ex,skarmory-ex-a4-indeedee-ex-b1,1,0,0,100.0,1,0.0
Dragonite ex,dragonite-ex-a3b,1,0,0,100.0,1,0.0
Snorlax ex Indeedee ex,snorlax-ex-a3b-indeedee-ex-b1,1,0,0,100.0,1,0.0
Vanilluxe Cherubi,vanilluxe-b2-cherubi-a4,1,0,0,100.0,1,0.0
Melmetal ex,melmetal-ex-b1,1,0,0,100.0,1,0.0
Pawmot Zeraora,pawmot-b2a-zeraora-a3a,1,0,0,100.0,1,0.0
Mega Gardevoir ex Indeedee ex,mega-gardevoir-ex-b2-indeedee-ex-b1,1,0,0,100.0,1,0.0
Magnezone Silvally,magnezone-b1a-silvally-a3a,1,0,0,100.0,1,0.0
Meowscarada ex Ariados,meowscarada-ex-b2a-ariados-b1a,1,0,0,100.0,1,0.0
Pawmot Oricorio,pawmot-b2a-oricorio-a3,1,0,0,100.0,1,0.0
Darkrai ex Eevee ex,darkrai-ex-a2-eevee-ex-a3b,1,0,0,100.0,1,0.0
Armarouge ex Indeedee ex,armarouge-ex-b2a-indeedee-ex-b1,1,0,0,100.0,1,0.0
Porygon-Z Lugia ex,porygon-z-b1a-lugia-ex-a4,1,0,0,100.0,1,0.0
Solgaleo ex Galarian Perrserker,solgaleo-ex-a3-galarian-perrserker-b2,1,0,0,100.0,1,0.0
Gourgeist Chandelure,gourgeist-chandelure-b2,1,0,0,100.0,1,0.0
Magnezone Ditto,magnezone-b1a-ditto-a1,1,0,0,100.0,1,0.0
Mega Ampharos ex Lanturn ex,mega-ampharos-ex-b1-lanturn-ex-a4,1,0,0,100.0,1,0.0
Meowscarada ex Teal Mask Ogerpon ex,meowscarada-ex-b2a-teal-mask-ogerpon-ex-b2,1,0,0,100.0,1,0.0
