opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Mega Venusaur ex Venusaur,mega-venusaur-ex-b1a-venusaur-a1,1,0,0,100.0,1,0.0
Darkrai ex Arceus ex,darkrai-ex-a2-arceus-ex-a2a,1,0,0,100.0,1,0.0
Venusaur ex,venusaur-ex-a1,1,0,0,100.0,1,0.0
Lunala ex Mimikyu ex,lunala-ex-a3-mimikyu-ex-b2,1,0,0,100.0,1,0.0
Mega Blastoise ex Baxcalibur,mega-blastoise-ex-b1a-baxcalibur-b2a,1,0,0,100.0,1,0.0
Gholdengo ex Skarmory,gholdengo-ex-b2a-skarmory-a2,1,0,0,100.0,1,0.0
Umbreon ex Greninja,umbreon-ex-a4-greninja-a1,1,0,0,100.0,1,0.0
Skarmory ex,skarmory-ex-a4,1,0,0,100.0,1,0.0
Gholdengo ex Dialga ex,gholdengo-ex-b2a-dialga-ex-a2,1,0,0,100.0,1,0.0
Gholdengo ex,gholdengo-ex-b2a,1,0,0,100.0,1,0.0
Galarian Obstagoon Darkrai ex,galarian-obstagoon-b2-darkrai-ex-a2,1,0,0,100.0,1,0.0
Alolan Muk ex Alolan Muk,alolan-muk-ex-a3-alolan-muk-b2,1,0,0,100.0,1,0.0
Melmetal ex,melmetal-ex-b1,1,0,0,100.0,1,0.0
Crobat ex Darkrai ex,crobat-ex-a4-darkrai-ex-a2,1,0,0,100.0,1,0.0
Darkrai ex Unown,darkrai-ex-a2-unown-a4,1,0,0,100.0,1,0.0
Greninja Mega Kangaskhan ex,greninja-a1-mega-kangaskhan-ex-b2,1,0,0,100.0,1,0.0
Mega Venusaur ex Arboliva,mega-venusaur-ex-b1a-arboliva-b2a,1,0,0,100.0,1,0.0
