opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Vanilluxe Slurpuff,vanilluxe-b2-slurpuff-a3b,0,1,0,0.0,1,0.0
Charizard ex,charizard-ex-a2b,0,1,0,0.0,1,0.0
Mega Altaria ex,mega-altaria-ex-b1,0,1,0,0.0,1,0.0
Melmetal ex Indeedee ex,melmetal-ex-indeedee-ex-b1,0,1,0,0.0,1,0.0
Unknown,,0,1,0,0.0,1,0.0
Guzzlord ex Indeedee ex,guzzlord-ex-a3a-indeedee-ex-b1,0,1,0,0.0,1,0.0
Mega Venusaur ex Venusaur,mega-venusaur-ex-b1a-venusaur-a1,0,1,0,0.0,1,0.0
Gholdengo ex Galarian Perrserker,gholdengo-ex-b2a-galarian-perrserker-b2,0,1,0,0.0,1,0.0
Rampardos,rampardos-a2,0,1,0,0.0,1,0.0
Mega Swampert ex Milotic,mega-swampert-ex-b2-milotic-a4a,0,1,0,0.0,1,0.0
Greninja Oricorio,greninja-a1-oricorio-a3,0,1,0,0.0,1,0.0
Indeedee ex Oricorio,indeedee-ex-b1-oricorio-a3,0,1,0,0.0,1,0.0
Jolteon ex Jolteon,jolteon-ex-b1-jolteon-a3b,0,1,0,0.0,1,0.0
Mega Blaziken ex Entei ex,mega-blaziken-ex-b1-entei-ex-a4a,0,1,0,0.0,1,0.0
Bellibolt ex Zeraora,bellibolt-ex-b2a-zeraora-a3a,7,59,0,10.61,66,0.0
Magnezone Oricorio,magnezone-b1a-oricorio-a3,2,15,0,11.76,17,0.0
Chandelure Meowth,chandelure-meowth-b2,1,5,0,16.67,6,0.0
Suicune ex Greninja,suicune-ex-a4a-greninja-a1,1,4,0,20.0,5,0.0
Magnezone Bellibolt ex,magnezone-b1a-bellibolt-ex-b2a,13,36,2,25.49,51,0.0
Baxcalibur Suicune ex,baxcalibur-b2a-suicune-ex-a4a,1,2,0,33.33,3,0.0
Alolan Ninetales ex Baxcalibur,alolan-ninetales-ex-b2-baxcalibur-b2a,2,4,0,33.33,6,0.0
Gholdengo ex Gholdengo,gholdengo-ex-b2a-gholdengo-a2b,1,2,0,33.33,3,0.0
Mega Altaria ex Altaria,mega-altaria-ex-b1-altaria-a4a,1,2,0,33.33,3,0.0
Leafeon ex Teal Mask Ogerpon ex,leafeon-ex-a2a-teal-mask-ogerpon-ex-b2,3,6,0,33.33,9,0.0
Meowscarada ex Meowscarada,meowscarada-ex-b2a-meowscarada-a2b,7,13,1,33.33,21,0.0
Greninja Mega Absol ex,greninja-a1-mega-absol-ex-b1,11,16,1,39.29,28,0.0
Greninja Mega Kangaskhan ex,greninja-a1-mega-kangaskhan-ex-b2,2,3,0,40.0,5,0.0
Gholdengo ex Orthworm,gholdengo-ex-orthworm-b2a,6,8,0,42.86,14,0.0
Hydreigon Mega Absol ex,hydreigon-mega-absol-ex-b1,40,51,1,43.48,92,0.0
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,29,37,0,43.94,66,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-b1a,15,17,1,45.45,33,0.0
Mega Altaria ex Greninja,mega-altaria-ex-b1-greninja-a1,37,38,0,49.33,75,0.0
Mega Kangaskhan ex Darkrai ex,mega-kangaskhan-ex-b2-darkrai-ex-a2,1,1,0,50.0,2,0.0
Mega Altaria ex Jirachi,mega-altaria-ex-jirachi-b1,1,1,0,50.0,2,0.0
Jolteon ex Leafeon ex,jolteon-ex-b1-leafeon-ex-a2a,1,1,0,50.0,2,0.0
Magnezone Bellibolt ex,magnezone-a2-bellibolt-ex-b2a,1,1,0,50.0,2,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-a2,1,1,0,50.0,2,0.0
Gholdengo ex Dialga ex,gholdengo-ex-b2a-dialga-ex-a2,4,4,0,50.0,8,0.0
Mega Gardevoir ex Indeedee ex,mega-gardevoir-ex-b2-indeedee-ex-b1,1,1,0,50.0,2,0.0
Alolan Ninetales ex Crawdaunt,alolan-ninetales-ex-b2-crawdaunt-a4,2,2,0,50.0,4,0.0
Mega Altaria ex Chingling,mega-altaria-ex-chingling-b1,12,10,2,50.0,24,0.0
Mega Lopunny ex Lucario,mega-lopunny-ex-b1a-lucario-a2,2,2,0,50.0,4,0.0
Mega Steelix ex,mega-steelix-ex-b1a,2,2,0,50.0,4,0.0
Oricorio,oricorio-a3,1,1,0,50.0,2,0.0
Suicune ex Chien-Pao ex,suicune-ex-a4a-chien-pao-ex-b2a,1,1,0,50.0,2,0.0
Greninja ex Suicune ex,greninja-ex-b1-suicune-ex-a4a,3,2,1,50.0,6,0.0
Suicune ex Greninja ex,suicune-ex-a4a-greninja-ex-b1,16,16,0,50.0,32,0.0
Mega Altaria ex Gourgeist,mega-altaria-ex-b1-gourgeist-b2,11,10,1,50.0,22,0.0
Mega Charizard Y ex Entei ex,mega-charizard-y-ex-b1a-entei-ex-a4a,6,5,0,54.55,11,0.0
Gourgeist Houndstone,gourgeist-b2-houndstone-b2a,6,4,0,60.0,10,0.0
Mega Lopunny ex Annihilape,mega-lopunny-ex-b1a-annihilape-b2a,5,3,0,62.5,8,0.0
Blacephalon ex Skeledirge,blacephalon-ex-b2-skeledirge-b2a,2,1,0,66.67,3,0.0
Donphan ex Lucario,donphan-ex-a4-lucario-a2,4,1,1,66.67,6,0.0
Crobat ex Darkrai ex,crobat-ex-a4-darkrai-ex-a2,2,1,0,66.67,3,0.0
Entei ex Skeledirge,entei-ex-a4a-skeledirge-b2a,2,1,0,66.67,3,0.0
Bellibolt ex Oricorio,bellibolt-ex-b2a-oricorio-a3,2,1,0,66.67,3,0.0
Meowscarada ex Teal Mask Ogerpon ex,meowscarada-ex-b2a-teal-mask-ogerpon-ex-b2,2,1,0,66.67,3,0.0
Mega Blaziken ex,mega-blaziken-ex-b1,4,2,0,66.67,6,0.0
Mega Blaziken ex Heatmor,mega-blaziken-ex-heatmor-b1,3,1,0,75.0,4,0.0
Mega Steelix ex Mantyke,mega-steelix-ex-b1a-mantyke-a4a,2,0,0,100.0,2,0.0
Gholdengo ex Probopass,gholdengo-ex-b2a-probopass-b1a,2,0,0,100.0,2,0.0
Baxcalibur Palkia ex,baxcalibur-b2a-palkia-ex-a2,1,0,0,100.0,1,0.0
Meowscarada ex Decidueye ex,meowscarada-ex-b2a-decidueye-ex-a3,2,0,0,100.0,2,0.0
Mega Gardevoir ex Arboliva,mega-gardevoir-ex-b2-arboliva-b2a,2,0,0,100.0,2,0.0
Galvantula Greninja,galvantula-a3b-greninja-a1,2,0,0,100.0,2,0.0
Whimsicott ex Ariados,whimsicott-ex-b1-ariados-b1a,3,0,0,100.0,3,0.0
Mega Altaria ex Indeedee ex,mega-altaria-ex-indeedee-ex-b1,6,0,0,100.0,6,0.0
Melmetal ex Galarian Perrserker,melmetal-ex-b1-galarian-perrserker-b2,3,0,0,100.0,3,0.0
Typhlosion Skeledirge,typhlosion-a4-skeledirge-b2a,2,0,0,100.0,2,0.0
Leafeon ex Mega Pinsir ex,leafeon-ex-a2a-mega-pinsir-ex-b1,1,0,0,100.0,1,0.0
Skeledirge Oricorio,skeledirge-b2a-oricorio-b2,1,0,0,100.0,1,0.0
Pawmot Mega Kangaskhan ex,pawmot-b2a-mega-kangaskhan-ex-b2,1,0,0,100.0,1,0.0
Dragonite Pichu,dragonite-a1-pichu-a4,1,0,0,100.0,1,0.0
Dusknoir Houndstone,dusknoir-b1-houndstone-b2a,1,0,0,100.0,1,0.0
Aegislash Orthworm,aegislash-b2-orthworm-b2a,1,0,0,100.0,1,0.0
Jolteon ex Greninja,jolteon-ex-b1-greninja-a1,1,0,0,100.0,1,0.0
Serperior Teal Mask Ogerpon ex,serperior-a1a-teal-mask-ogerpon-ex-b2,1,0,0,100.0,1,0.0
Darkrai ex Unown,darkrai-ex-a2-unown-a4,1,0,0,100.0,1,0.0
Pawmot Oricorio,pawmot-a2b-oricorio-a3,1,0,0,100.0,1,0.0
Mega Swampert ex Alolan Muk,mega-swampert-ex-alolan-muk-b2,1,0,0,100.0,1,0.0
Espeon ex Indeedee ex,espeon-ex-a4-indeedee-ex-b1,1,0,0,100.0,1,0.0
Mega Medicham ex Giratina ex,mega-medicham-ex-p-b-giratina-ex-a2b,1,0,0,100.0,1,0.0
Mega Altaria ex Furfrou,mega-altaria-ex-b1-furfrou-b1a,1,0,0,100.0,1,0.0
Melmetal ex Melmetal,melmetal-ex-b1-melmetal-a1,1,0,0,100.0,1,0.0
Skeledirge Blacephalon ex,skeledirge-b2a-blacephalon-ex-b2,1,0,0,100.0,1,0.0
Skeledirge Typhlosion,skeledirge-b2a-typhlosion-a4,1,0,0,100.0,1,0.0
Mega Venusaur ex Venusaur,mega-venusaur-ex-venusaur-b1a,1,0,0,100.0,1,0.0
Shuckle ex Vivillon,shuckle-ex-a4-vivillon-b2,1,0,0,100.0,1,0.0
Palkia ex Baxcalibur,palkia-ex-a2-baxcalibur-b2a,1,0,0,100.0,1,0.0
Darkrai ex Greninja,darkrai-ex-a2-greninja-a1,1,0,0,100.0,1,0.0
Chandelure Gourgeist,chandelure-gourgeist-b2,1,0,0,100.0,1,0.0
Chien-Pao ex Baxcalibur,chien-pao-ex-baxcalibur-b2a,2,0,0,100.0,2,0.0
Mega Altaria ex Arboliva,mega-altaria-ex-b1-arboliva-b2a,1,0,0,100.0,1,0.0
Baxcalibur Mega Swampert ex,baxcalibur-b2a-mega-swampert-ex-b2,1,0,0,100.0,1,0.0
Mega Steelix ex Indeedee ex,mega-steelix-ex-b1a-indeedee-ex-b1,1,0,0,100.0,1,0.0
Armarouge ex Charmeleon,armarouge-ex-b2a-charmeleon-b1a,1,0,0,100.0,1,0.0
Mega Altaria ex Altaria,mega-altaria-ex-altaria-b1,1,0,0,100.0,1,0.0
Pikachu ex Tapu Koko ex,pikachu-ex-a2b-tapu-koko-ex-a3a,1,0,0,100.0,1,0.0
Meowscarada Decidueye ex,meowscarada-a2b-decidueye-ex-a3,1,0,0,100.0,1,0.0
Solgaleo ex Skarmory,solgaleo-ex-a3-skarmory-a2,1,0,0,100.0,1,0.0
Mimikyu ex Greninja,mimikyu-ex-b2-greninja-a1,1,0,0,100.0,1,0.0
Mega Blaziken ex Magby,mega-blaziken-ex-b1-magby-a4,1,0,0,100.0,1,0.0
Mega Gardevoir ex Meloetta,mega-gardevoir-ex-meloetta-b2,1,0,0,100.0,1,0.0
Magnezone Luxray,magnezone-b1a-luxray-a2,1,0,0,100.0,1,0.0
Quaquaval Meowth,quaquaval-b2a-meowth-b2,1,0,0,100.0,1,0.0
Alolan Ninetales ex Chien-Pao ex,alolan-ninetales-ex-b2-chien-pao-ex-b2a,1,0,0,100.0,1,0.0
Galarian Obstagoon Greninja,galarian-obstagoon-b2-greninja-a1,1,0,0,100.0,1,0.0
Mega Lopunny ex Mankey,mega-lopunny-ex-b1a-mankey-a1a,1,0,0,100.0,1,0.0
Mega Blaziken ex Furfrou,mega-blaziken-ex-b1-furfrou-b1a,1,0,0,100.0,1,0.0
Jolteon ex Zeraora,jolteon-ex-b1-zeraora-a3a,1,0,0,100.0,1,0.0
Meowscarada ex Ariados,meowscarada-ex-b2a-ariados-b1a,1,0,0,100.0,1,0.0
