opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Chandelure Meowth,chandelure-meowth-b2,4,0,1,80.0,5,0.0
Mega Lopunny ex Lucario,mega-lopunny-ex-b1a-lucario-a2,6,1,0,85.71,7,0.0
Alolan Ninetales ex Baxcalibur,alolan-ninetales-ex-b2-baxcalibur-b2a,9,1,0,90.0,10,0.0
Alolan Ninetales ex Crawdaunt,alolan-ninetales-ex-b2-crawdaunt-a4,2,0,0,100.0,2,0.0
Bellibolt ex Magneton,bellibolt-ex-b2a-magneton-a1,2,0,0,100.0,2,0.0
Annihilape Rampardos,annihilape-b2a-rampardos-a2,2,0,0,100.0,2,0.0
Blacephalon ex Skeledirge,blacephalon-ex-b2-skeledirge-b2a,4,0,0,100.0,4,0.0
Skeledirge Mega Blaziken ex,skeledirge-b2a-mega-blaziken-ex-b1,3,0,0,100.0,3,0.0
Meowscarada ex Teal Mask Ogerpon ex,meowscarada-ex-b2a-teal-mask-ogerpon-ex-b2,3,0,0,100.0,3,0.0
Mega Venusaur ex,mega-venusaur-ex-b1a,3,0,0,100.0,3,0.0
Mega Absol ex Darkrai ex,mega-absol-ex-b1-darkrai-ex-a2,2,0,0,100.0,2,0.0
Donphan ex Annihilape,donphan-ex-a4-annihilape-b2a,2,0,0,100.0,2,0.0
Giratina ex Mimikyu ex,giratina-ex-a2b-mimikyu-ex-b2,2,0,0,100.0,2,0.0
Bellibolt ex Bellibolt,bellibolt-ex-b2a-bellibolt-b2,2,0,0,100.0,2,0.0
Magnezone Oricorio,magnezone-a2-oricorio-a3,1,0,0,100.0,1,0.0
Mega Altaria ex Elekid,mega-altaria-ex-b1-elekid-a4,1,0,0,100.0,1,0.0
Mega Gyarados ex Baxcalibur,mega-gyarados-ex-b1-baxcalibur-b2a,1,0,0,100.0,1,0.0
Mega Mawile ex Meowth,mega-mawile-ex-meowth-b2,1,0,0,100.0,1,0.0
Mega Venusaur ex Venusaur,mega-venusaur-ex-venusaur-b1a,1,0,0,100.0,1,0.0
Meowscarada ex Decidueye ex,meowscarada-ex-b2a-decidueye-ex-a3,1,0,0,100.0,1,0.0
Magcargo,magcargo-a4,1,0,0,100.0,1,0.0
Melmetal ex Indeedee ex,melmetal-ex-indeedee-ex-b1,1,0,0,100.0,1,0.0
Skeledirge Blacephalon ex,skeledirge-b2a-blacephalon-ex-b2,1,0,0,100.0,1,0.0
Arceus ex Mega Kangaskhan ex,arceus-ex-a2a-mega-kangaskhan-ex-b2,1,0,0,100.0,1,0.0
Entei ex Blacephalon ex,entei-ex-a4a-blacephalon-ex-b2,1,0,0,100.0,1,0.0
Armarouge ex Magby,armarouge-ex-b2a-magby-a4,1,0,0,100.0,1,0.0
Mega Swampert ex Indeedee ex,mega-swampert-ex-b2-indeedee-ex-b1,2,0,0,100.0,2,0.0
Mega Altaria ex Arboliva,mega-altaria-ex-b1-arboliva-b2a,1,0,0,100.0,1,0.0
Mega Blaziken ex Goomy,mega-blaziken-ex-goomy-b1,1,0,0,100.0,1,0.0
Armarouge ex Mega Kangaskhan ex,armarouge-ex-b2a-mega-kangaskhan-ex-b2,1,0,0,100.0,1,0.0
Magnezone Honchkrow,magnezone-b1a-honchkrow-b1,1,0,0,100.0,1,0.0
Baxcalibur Aurorus,baxcalibur-b2a-aurorus-b2,1,0,0,100.0,1,0.0
Mega Venusaur ex Venusaur,mega-venusaur-ex-b1a-venusaur-a1,1,0,0,100.0,1,0.0
Suicune ex Mega Swampert ex,suicune-ex-a4a-mega-swampert-ex-b2,1,0,0,100.0,1,0.0
Gholdengo ex Galarian Perrserker,gholdengo-ex-b2a-galarian-perrserker-b2,1,0,0,100.0,1,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-a2,1,0,0,100.0,1,0.0
Magnezone Ceruledge,magnezone-b1a-ceruledge-b2a,1,0,0,100.0,1,0.0
Victreebel Chingling,victreebel-a1-chingling-b1,1,0,0,100.0,1,0.0
Umbreon ex Greninja,umbreon-ex-a4-greninja-a1,1,0,0,100.0,1,0.0
Charizard ex Sylveon ex,charizard-ex-a2b-sylveon-ex-a3b,1,0,0,100.0,1,0.0
Armarouge ex Skeledirge,armarouge-ex-skeledirge-b2a,1,0,0,100.0,1,0.0
Buzzwole ex Pheromosa,buzzwole-ex-pheromosa-a3a,1,0,0,100.0,1,0.0
Skarmory ex,skarmory-ex-a4,1,0,0,100.0,1,0.0
Maushold,maushold-b2,1,0,0,100.0,1,0.0
Magnezone Bellibolt ex,magnezone-a2-bellibolt-ex-b2a,1,0,0,100.0,1,0.0
Annihilape Mega Lopunny ex,annihilape-b2a-mega-lopunny-ex-b1a,1,0,0,100.0,1,0.0
Greninja ex Chien-Pao ex,greninja-ex-b1-chien-pao-ex-b2a,1,0,0,100.0,1,0.0
Raikou ex Pawmot,raikou-ex-a4a-pawmot-b2a,1,0,0,100.0,1,0.0
Arceus ex Crobat,arceus-ex-crobat-a2a,1,0,0,100.0,1,0.0
Hydreigon Darkrai ex,hydreigon-b1-darkrai-ex-a2,1,0,0,100.0,1,0.0
Galarian Obstagoon Spiritomb,galarian-obstagoon-spiritomb-b2,1,0,0,100.0,1,0.0
Mega Charizard Y ex Charizard ex,mega-charizard-y-ex-b1a-charizard-ex-a1,1,0,0,100.0,1,0.0
Mega Swampert ex Mantyke,mega-swampert-ex-b2-mantyke-a4a,1,0,0,100.0,1,0.0
Silvally,silvally-a3a,1,0,0,100.0,1,0.0
Bellibolt ex Tapu Koko ex,bellibolt-ex-b2a-tapu-koko-ex-a3a,1,0,0,100.0,1,0.0
Blacephalon ex,blacephalon-ex-b2,1,0,0,100.0,1,0.0
Infernape ex Maushold,infernape-ex-a2-maushold-b2a,1,0,0,100.0,1,0.0
Alolan Ninetales ex Mantyke,alolan-ninetales-ex-b2-mantyke-a4a,1,0,0,100.0,1,0.0
Mega Venusaur ex Chingling,mega-venusaur-ex-b1a-chingling-b1,1,0,0,100.0,1,0.0
Arceus ex Magnezone,arceus-ex-a2a-magnezone-b1a,1,0,0,100.0,1,0.0
Solgaleo ex Entei ex,solgaleo-ex-a3-entei-ex-a4a,1,0,0,100.0,1,0.0
Mega Gardevoir ex Ceruledge,mega-gardevoir-ex-b2-ceruledge-b2a,1,0,0,100.0,1,0.0
Armarouge ex Indeedee ex,armarouge-ex-b2a-indeedee-ex-b1,1,0,0,100.0,1,0.0
Gholdengo ex,gholdengo-ex-b2a,1,0,0,100.0,1,0.0
Mega Mawile ex,mega-mawile-ex-b2,1,0,0,100.0,1,0.0
Mega Steelix ex Lopunny,mega-steelix-ex-b1a-lopunny-a2,1,0,0,100.0,1,0.0
