opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Mega Venusaur ex Arboliva,mega-venusaur-ex-b1a-arboliva-b2a,1,1,0,50.0,2,0.0
Porygon-Z Blacephalon ex,porygon-z-a2-blacephalon-ex-b2,1,1,0,50.0,2,0.0
Lunala ex Mimikyu ex,lunala-ex-a3-mimikyu-ex-b2,2,2,0,50.0,4,0.0
Mimikyu ex Greninja,mimikyu-ex-b2-greninja-a1,2,2,0,50.0,4,0.0
Leafeon ex Mega Pinsir ex,leafeon-ex-a2a-mega-pinsir-ex-b1,1,1,0,50.0,2,0.0
Magnezone Heliolisk,magnezone-heliolisk-b1a,1,1,0,50.0,2,0.0
Mega Blaziken ex Skeledirge,mega-blaziken-ex-b1-skeledirge-b2a,1,1,0,50.0,2,0.0
Skarmory ex,skarmory-ex-a4,1,1,0,50.0,2,0.0
Mega Steelix ex Pichu,mega-steelix-ex-b1a-pichu-a4,1,1,0,50.0,2,0.0
Skeledirge Blacephalon ex,skeledirge-b2a-blacephalon-ex-b2,1,1,0,50.0,2,0.0
Mega Lopunny ex Lucario,mega-lopunny-ex-b1a-lucario-a2,1,1,0,50.0,2,0.0
Mega Blaziken ex Entei ex,mega-blaziken-ex-b1-entei-ex-a4a,1,1,0,50.0,2,0.0
Alolan Ninetales ex Crawdaunt,alolan-ninetales-ex-b2-crawdaunt-a4,2,2,0,50.0,4,0.0
Galvantula Greninja,galvantula-a3b-greninja-a1,3,3,0,50.0,6,0.0
Jolteon ex Jolteon,jolteon-ex-b1-jolteon-a3b,4,4,0,50.0,8,0.0
Mega Steelix ex Indeedee ex,mega-steelix-ex-b1a-indeedee-ex-b1,1,1,0,50.0,2,0.0
Greninja Mega Absol ex,greninja-a1-mega-absol-ex-b1,31,29,1,50.82,61,0.0
Magnezone Bellibolt ex,magnezone-b1a-bellibolt-ex-b2a,56,50,4,50.91,110,0.0
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,44,36,3,53.01,83,0.0
Greninja Oricorio,greninja-a1-oricorio-a3,5,4,0,55.56,9,0.0
Mega Charizard Y ex Entei ex,mega-charizard-y-ex-b1a-entei-ex-a4a,4,3,0,57.14,7,0.0
Hydreigon Mega Absol ex,hydreigon-mega-absol-ex-b1,26,19,0,57.78,45,0.0
Mega Kangaskhan ex Darkrai ex,mega-kangaskhan-ex-b2-darkrai-ex-a2,3,2,0,60.0,5,0.0
Pawmot Oricorio,pawmot-b2a-oricorio-a3,3,2,0,60.0,5,0.0
Gourgeist Houndstone,gourgeist-b2-houndstone-b2a,7,4,0,63.64,11,0.0
Suicune ex Greninja ex,suicune-ex-a4a-greninja-ex-b1,4,2,0,66.67,6,0.0
Alolan Ninetales ex Greninja,alolan-ninetales-ex-b2-greninja-a1,2,1,0,66.67,3,0.0
Mega Venusaur ex,mega-venusaur-ex-b1a,3,0,1,75.0,4,0.0
Oricorio,oricorio-a3,3,1,0,75.0,4,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-b1a,3,1,0,75.0,4,0.0
Mega Lopunny ex Annihilape,mega-lopunny-ex-b1a-annihilape-b2a,7,2,0,77.78,9,0.0
Melmetal ex Melmetal,melmetal-ex-b1-melmetal-a3b,7,2,0,77.78,9,0.0
Mega Blaziken ex Heatmor,mega-blaziken-ex-heatmor-b1,5,1,0,83.33,6,0.0
Baxcalibur Aurorus,baxcalibur-b2a-aurorus-b2,2,0,0,100.0,2,0.0
Gholdengo ex Dialga ex,gholdengo-ex-b2a-dialga-ex-a2,2,0,0,100.0,2,0.0
Sylveon ex Xatu,sylveon-ex-a3b-xatu-a4,2,0,0,100.0,2,0.0
Maushold Magby,maushold-b2a-magby-a4,1,0,0,100.0,1,0.0
Mega Gardevoir ex Galarian Rapidash,mega-gardevoir-ex-galarian-rapidash-b2,1,0,0,100.0,1,0.0
Mega Blastoise ex Baxcalibur,mega-blastoise-ex-b1a-baxcalibur-b2a,1,0,0,100.0,1,0.0
Mega Steelix ex Galarian Perrserker,mega-steelix-ex-b1a-galarian-perrserker-b2,1,0,0,100.0,1,0.0
Mega Gyarados ex Jellicent,mega-gyarados-ex-jellicent-b1,1,0,0,100.0,1,0.0
Blacephalon ex Nihilego,blacephalon-ex-b2-nihilego-a3a,1,0,0,100.0,1,0.0
Magnezone Pawmot,magnezone-b1a-pawmot-b2a,1,0,0,100.0,1,0.0
Bellibolt ex Heliolisk,bellibolt-ex-b2a-heliolisk-b1a,1,0,0,100.0,1,0.0
Jumpluff ex Goomy,jumpluff-ex-a4a-goomy-b1,1,0,0,100.0,1,0.0
Jolteon ex Leafeon ex,jolteon-ex-b1-leafeon-ex-a2a,1,0,0,100.0,1,0.0
Magnezone Oricorio,magnezone-b1a-oricorio-a3,2,0,0,100.0,2,0.0
Mega Blaziken ex Greninja,mega-blaziken-ex-b1-greninja-a1,3,0,0,100.0,3,0.0
Mega Swampert ex Baxcalibur,mega-swampert-ex-b2-baxcalibur-b2a,2,0,0,100.0,2,0.0
Greninja Pikachu ex,greninja-a1-pikachu-ex-a2b,1,0,0,100.0,1,0.0
Crobat Mega Absol ex,crobat-a2a-mega-absol-ex-b1,1,0,0,100.0,1,0.0
Mega Charizard Y ex Charizard ex,mega-charizard-y-ex-b1a-charizard-ex-a1,1,0,0,100.0,1,0.0
Flareon ex Leafeon ex,flareon-ex-a3b-leafeon-ex-a2a,1,0,0,100.0,1,0.0
Crobat ex Nihilego,crobat-ex-a4-nihilego-a3a,1,0,0,100.0,1,0.0
Skeledirge Oricorio,skeledirge-b2a-oricorio-b2,1,0,0,100.0,1,0.0
Alolan Ninetales ex Araquanid,alolan-ninetales-ex-b2-araquanid-a3,1,0,0,100.0,1,0.0
Charizard ex Entei ex,charizard-ex-a1-entei-ex-a4a,1,0,0,100.0,1,0.0
Jolteon ex Zeraora,jolteon-ex-b1-zeraora-a3a,1,0,0,100.0,1,0.0
Mega Gardevoir ex Mewtwo ex,mega-gardevoir-ex-b2-mewtwo-ex-a1,1,0,0,100.0,1,0.0
Gholdengo ex Gholdengo,gholdengo-ex-b2a-gholdengo-a2b,1,0,0,100.0,1,0.0
Articuno ex Baxcalibur,articuno-ex-a1-baxcalibur-b2a,1,0,0,100.0,1,0.0
Greninja ex Greninja,greninja-ex-b1-greninja-a1,1,0,0,100.0,1,0.0
Arboliva Mega Gardevoir ex,arboliva-b2a-mega-gardevoir-ex-b2,1,0,0,100.0,1,0.0
Jolteon ex Greninja,jolteon-ex-b1-greninja-a1,1,0,0,100.0,1,0.0
Suicune ex Greninja,suicune-ex-a4a-greninja-a1,1,0,0,100.0,1,0.0
Bellibolt ex Raikou ex,bellibolt-ex-b2a-raikou-ex-a4a,1,0,0,100.0,1,0.0
Darkrai ex Guzzlord ex,darkrai-ex-a2-guzzlord-ex-a3a,1,0,0,100.0,1,0.0
Decidueye ex Decidueye,decidueye-ex-a3-decidueye-a3a,1,0,0,100.0,1,0.0
Gengar Mega Kangaskhan ex,gengar-a1-mega-kangaskhan-ex-b2,1,0,0,100.0,1,0.0
Mega Pidgeot ex,mega-pidgeot-ex-p-b,1,0,0,100.0,1,0.0
Chandelure Persian,chandelure-persian-b2,1,0,0,100.0,1,0.0
Chien-Pao ex Baxcalibur,chien-pao-ex-baxcalibur-b2a,1,0,0,100.0,1,0.0
Mega Gardevoir ex Ceruledge,mega-gardevoir-ex-b2-ceruledge-b2a,1,0,0,100.0,1,0.0
Magneton Blissey,magneton-a1-blissey-a4,1,0,0,100.0,1,0.0
Bellibolt ex Magneton,bellibolt-ex-b2a-magneton-a1,1,0,0,100.0,1,0.0
Rampardos,rampardos-a2,1,0,0,100.0,1,0.0
Mega Steelix ex Orthworm,mega-steelix-ex-b1a-orthworm-b2a,1,0,0,100.0,1,0.0
Mega Blaziken ex,mega-blaziken-ex-b1,1,0,0,100.0,1,0.0
Pawmot Raikou ex,pawmot-b2a-raikou-ex-a4a,1,0,0,100.0,1,0.0
