opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Greninja Mega Absol ex,greninja-a1-mega-absol-ex-b1,10,27,0,27.03,37,0.0
Hydreigon Mega Absol ex,hydreigon-mega-absol-ex-b1,7,14,1,31.82,22,0.0
Mimikyu ex Greninja,mimikyu-ex-b2-greninja-a1,1,2,0,33.33,3,0.0
Mega Blaziken ex Heatmor,mega-blaziken-ex-heatmor-b1,1,2,0,33.33,3,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-b1a,1,2,0,33.33,3,0.0
Mega Altaria ex,mega-altaria-ex-b1,2,4,0,33.33,6,0.0
Mega Altaria ex Gourgeist,mega-altaria-ex-b1-gourgeist-b2,12,18,0,40.0,30,0.0
Alolan Ninetales ex Baxcalibur,alolan-ninetales-ex-b2-baxcalibur-b2a,4,5,0,44.44,9,0.0
Magnezone Bellibolt ex,magnezone-b1a-bellibolt-ex-b2a,21,22,1,47.73,44,0.0
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,24,23,1,50.0,48,0.0
Mega Kangaskhan ex Pichu,mega-kangaskhan-ex-b2-pichu-a4,1,1,0,50.0,2,0.0
Mega Altaria ex Altaria,mega-altaria-ex-b1-altaria-a4a,1,1,0,50.0,2,0.0
Mega Altaria ex Altaria,mega-altaria-ex-altaria-b1,1,1,0,50.0,2,0.0
Gourgeist Houndstone,gourgeist-b2-houndstone-b2a,2,2,0,50.0,4,0.0
Mega Altaria ex Chingling,mega-altaria-ex-chingling-b1,4,2,1,57.14,7,0.0
Mega Altaria ex Greninja,mega-altaria-ex-b1-greninja-a1,40,25,4,57.97,69,0.0
Meowscarada ex Meowscarada,meowscarada-ex-b2a-meowscarada-a2b,2,1,0,66.67,3,0.0
Bellibolt ex Zeraora,bellibolt-ex-b2a-zeraora-a3a,18,5,3,69.23,26,0.0
Mega Gardevoir ex Meloetta,mega-gardevoir-ex-meloetta-b2,3,1,0,75.0,4,0.0
Mega Kangaskhan ex Darkrai ex,mega-kangaskhan-ex-b2-darkrai-ex-a2,3,1,0,75.0,4,0.0
Magnezone Oricorio,magnezone-b1a-oricorio-a3,3,1,0,75.0,4,0.0
Mega Steelix ex Indeedee ex,mega-steelix-ex-b1a-indeedee-ex-b1,5,1,0,83.33,6,0.0
Mega Charizard Y ex Entei ex,mega-charizard-y-ex-b1a-entei-ex-a4a,5,1,0,83.33,6,0.0
Mega Gardevoir ex Ceruledge,mega-gardevoir-ex-b2-ceruledge-b2a,1,0,0,100.0,1,0.0
Blacephalon ex Skeledirge,blacephalon-ex-b2-skeledirge-b2a,1,0,0,100.0,1,0.0
Mega Swampert ex,mega-swampert-ex-b2,2,0,0,100.0,2,0.0
Gholdengo ex Orthworm,gholdengo-ex-orthworm-b2a,2,0,0,100.0,2,0.0
Melmetal ex Melmetal,melmetal-ex-b1-melmetal-a3b,2,0,0,100.0,2,0.0
Alolan Ninetales ex Crawdaunt,alolan-ninetales-ex-b2-crawdaunt-a4,2,0,0,100.0,2,0.0
Gholdengo ex,gholdengo-ex-b2a,2,0,0,100.0,2,0.0
Leafeon ex Teal Mask Ogerpon ex,leafeon-ex-a2a-teal-mask-ogerpon-ex-b2,2,0,0,100.0,2,0.0
Gholdengo ex Dialga ex,gholdengo-ex-b2a-dialga-ex-a2,2,0,0,100.0,2,0.0
Guzzlord ex Indeedee ex,guzzlord-ex-a3a-indeedee-ex-b1,2,0,0,100.0,2,0.0
Flareon ex Skeledirge,flareon-ex-a3b-skeledirge-b2a,1,0,0,100.0,1,0.0
Mega Venusaur ex Chingling,mega-venusaur-ex-b1a-chingling-b1,1,0,0,100.0,1,0.0
Mega Venusaur ex,mega-venusaur-ex-b1a,1,0,0,100.0,1,0.0
Aggron Orthworm,aggron-a3a-orthworm-b2a,1,0,0,100.0,1,0.0
Magnezone Oricorio,magnezone-a2-oricorio-a3,1,0,0,100.0,1,0.0
Mega Blaziken ex,mega-blaziken-ex-b1,3,0,0,100.0,3,0.0
Mega Mawile ex,mega-mawile-ex-b2,3,0,0,100.0,3,0.0
Giratina ex Darkrai ex,giratina-ex-a2b-darkrai-ex-a2,3,0,0,100.0,3,0.0
Mega Venusaur ex Arboliva,mega-venusaur-ex-b1a-arboliva-b2a,1,0,0,100.0,1,0.0
Crobat ex Darkrai ex,crobat-ex-a4-darkrai-ex-a2,1,0,0,100.0,1,0.0
Mega Altaria ex Unown,mega-altaria-ex-b1-unown-a4,1,0,0,100.0,1,0.0
Armarouge ex Turtonator,armarouge-ex-b2a-turtonator-b1,1,0,0,100.0,1,0.0
Suicune ex Greninja,suicune-ex-a4a-greninja-a1,1,0,0,100.0,1,0.0
Mega Kangaskhan ex Celebi ex,mega-kangaskhan-ex-b2-celebi-ex-a1a,1,0,0,100.0,1,0.0
Jolteon ex Zeraora,jolteon-ex-b1-zeraora-a3a,1,0,0,100.0,1,0.0
Hydreigon Nihilego,hydreigon-b1-nihilego-a3a,1,0,0,100.0,1,0.0
Mega Altaria ex Indeedee ex,mega-altaria-ex-indeedee-ex-b1,1,0,0,100.0,1,0.0
Gholdengo ex Probopass,gholdengo-ex-b2a-probopass-b1a,1,0,0,100.0,1,0.0
Melmetal ex Orthworm,melmetal-ex-b1-orthworm-b2a,1,0,0,100.0,1,0.0
Galvantula Greninja,galvantula-a3b-greninja-a1,1,0,0,100.0,1,0.0
Gholdengo ex Galarian Perrserker,gholdengo-ex-b2a-galarian-perrserker-b2,1,0,0,100.0,1,0.0
Suicune ex Greninja ex,suicune-ex-a4a-greninja-ex-b1,1,0,0,100.0,1,0.0
Gholdengo ex Gholdengo,gholdengo-ex-b2a-gholdengo-a2b,1,0,0,100.0,1,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-a2,1,0,0,100.0,1,0.0
Bellibolt ex Jolteon ex,bellibolt-ex-b2a-jolteon-ex-b1,1,0,0,100.0,1,0.0
